STATEFP20,COUNTYFP20,VTDST20,GEOID20,VTDI20,NAME20,NAMELSAD20,LSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
34,021,015014,34021015014,A,Hamilton township voting district 14,Hamilton township voting district 14,00,G5240,N,7153289,1415240,+40.1685454,-074.7199813
34,021,065012,34021065012,A,West Windsor township voting district 12,West Windsor township voting district 12,00,G5240,N,4311220,9971,+40.2845112,-074.5768833
34,021,015006,34021015006,P,Hamilton township voting district 6,Hamilton township voting district 6,00,G5240,S,1661887,1675,+40.2138616,-074.7111583
34,021,055W03,34021055W03,A,Trenton city ward W voting district 3,Trenton city ward W voting district 3,00,G5240,N,1116522,16393,+40.2427294,-074.8044124
34,021,015047,34021015047,P,Hamilton township voting district 47,Hamilton township voting district 47,00,G5240,S,1542794,0,+40.1985197,-074.6762494
34,021,015009,34021015009,A,Hamilton township voting district 9,Hamilton township voting district 9,00,G5240,N,604128,0,+40.2199612,-074.6541783
34,021,055W10,34021055W10,A,Trenton city ward W voting district 10,Trenton city ward W voting district 10,00,G5240,N,570759,425812,+40.2381678,-074.8091918
34,021,035004,34021035004,A,Lawrence township voting district 4,Lawrence township voting district 4,00,G5240,N,13967920,151846,+40.3179311,-074.7115160
34,021,010005,34021010005,A,Ewing township voting district 5,Ewing township voting district 5,00,G5240,N,617329,0,+40.2592263,-074.7761857
34,021,030001,34021030001,A,Hopewell township voting district 1,Hopewell township voting district 1,00,G5240,N,6950897,24275,+40.2951258,-074.7897170
34,021,005015,34021005015,P,East Windsor township voting district 15,East Windsor township voting district 15,00,G5240,S,178968,6637,+40.2703090,-074.4863186
34,021,005006,34021005006,P,East Windsor township voting district 6,East Windsor township voting district 6,00,G5240,S,8573284,38428,+40.2370075,-074.5206951
34,021,050006,34021050006,A,Princeton township voting district 6,Princeton township voting district 6,00,G5240,N,1067167,381,+40.3474253,-074.6712684
34,021,030009,34021030009,A,Hopewell township voting district 9,Hopewell township voting district 9,00,G5240,N,10266234,45150,+40.3047113,-074.8206618
34,001,010602,34001010602,P,Atlantic City city ward 6 voting district 2,Atlantic City city ward 6 voting district 2,00,G5240,S,4510165,2449942,+39.3635336,-074.4835041
34,001,040008,34001040008,A,Egg Harbor township voting district 8,Egg Harbor township voting district 8,00,G5240,N,2721671,979,+39.3859550,-074.5666006
34,001,040014,34001040014,A,Egg Harbor township voting district 14,Egg Harbor township voting district 14,00,G5240,N,8516553,288900,+39.4180318,-074.5401721
34,001,110005,34001110005,A,Ventnor City city voting district 5,Ventnor City city voting district 5,00,G5240,N,1385506,343588,+39.3497566,-074.4751329
34,001,005103,34001005103,P,Absecon city ward 1 voting district 3,Absecon city ward 1 voting district 3,00,G5240,S,1781572,0,+39.4397275,-074.5040430
34,001,080004,34001080004,A,Margate City city voting district 4,Margate City city voting district 4,00,G5240,N,639794,95046,+39.3222223,-074.5157386
34,001,042103,34001042103,P,Egg Harbor City city ward 1 voting district 3,Egg Harbor City city ward 1 voting district 3,00,G5240,S,9111402,326522,+39.5666807,-074.6092641
34,001,065003,34001065003,A,Hammonton town voting district 3,Hammonton town voting district 3,00,G5240,N,18496850,283233,+39.6758784,-074.7818134
34,001,065004,34001065004,A,Hammonton town voting district 4,Hammonton town voting district 4,00,G5240,N,52089206,624865,+39.6689307,-074.7342408
34,001,085301,34001085301,P,Mullica township ward 3 voting district 1,Mullica township ward 3 voting district 1,00,G5240,S,63021636,363500,+39.5832703,-074.6543655
34,001,040004,34001040004,A,Egg Harbor township voting district 4,Egg Harbor township voting district 4,00,G5240,N,36090384,1763616,+39.3791153,-074.6889240
34,001,005202,34001005202,A,Absecon city ward 2 voting district 2,Absecon city ward 2 voting district 2,00,G5240,N,3586220,443804,+39.4290882,-074.5099776
34,001,042203,34001042203,P,Egg Harbor City city ward 2 voting district 3,Egg Harbor City city ward 2 voting district 3,00,G5240,S,16834809,1150725,+39.5670535,-074.5844028
34,001,045001,34001045001,A,Estell Manor city voting district 1,Estell Manor city voting district 1,00,G5240,N,138271813,4653192,+39.3539329,-074.7751350
34,001,010203,34001010203,A,Atlantic City city ward 2 voting district 3,Atlantic City city ward 2 voting district 3,00,G5240,N,759524,25310,+39.3760623,-074.4333180
34,001,060008,34001060008,P,Hamilton township voting district 8,Hamilton township voting district 8,00,G5240,S,5879211,421663,+39.4484724,-074.7134166
34,001,055009,34001055009,A,Galloway township voting district 9,Galloway township voting district 9,00,G5240,N,8514387,221002,+39.5053019,-074.4622192
34,001,105104,34001105104,A,Somers Point city ward 1 voting district 4,Somers Point city ward 1 voting district 4,00,G5240,N,865940,13399,+39.3257419,-074.5849246
34,001,060005,34001060005,P,Hamilton township voting district 5,Hamilton township voting district 5,00,G5240,S,21315443,57377,+39.4633358,-074.7868069
34,001,095201,34001095201,A,Pleasantville city ward 2 voting district 1,Pleasantville city ward 2 voting district 1,00,G5240,N,1419514,7524,+39.3911760,-074.5174911
34,001,055002,34001055002,P,Galloway township voting district 2,Galloway township voting district 2,00,G5240,S,42810054,1168576,+39.5302289,-074.5614399
34,001,010301,34001010301,P,Atlantic City city ward 3 voting district 1,Atlantic City city ward 3 voting district 1,00,G5240,S,2079591,470931,+39.3799389,-074.4422851
34,001,065001,34001065001,A,Hammonton town voting district 1,Hammonton town voting district 1,00,G5240,N,15871449,112270,+39.6085242,-074.8040959
34,001,040012,34001040012,P,Egg Harbor township voting district 12,Egg Harbor township voting district 12,00,G5240,S,1482828,0,+39.4238587,-074.6307839
34,001,060010,34001060010,A,Hamilton township voting district 10,Hamilton township voting district 10,00,G5240,N,3632730,9153,+39.4363424,-074.6361217
34,001,060007,34001060007,A,Hamilton township voting district 7,Hamilton township voting district 7,00,G5240,N,15785543,562869,+39.4289988,-074.6835025
34,001,005201,34001005201,P,Absecon city ward 2 voting district 1,Absecon city ward 2 voting district 1,00,G5240,S,4024611,2153724,+39.4167400,-074.4876528
34,001,040003,34001040003,P,Egg Harbor township voting district 3,Egg Harbor township voting district 3,00,G5240,S,4130839,0,+39.3723740,-074.6345766
34,001,040013,34001040013,A,Egg Harbor township voting district 13,Egg Harbor township voting district 13,00,G5240,N,1005837,1656415,+39.3806535,-074.5000085
34,001,055008,34001055008,A,Galloway township voting district 8,Galloway township voting district 8,00,G5240,N,54005928,47120691,+39.5007355,-074.4091294
34,001,065002,34001065002,A,Hammonton town voting district 2,Hammonton town voting district 2,00,G5240,N,10445314,72953,+39.6314167,-074.8272587
34,001,075001,34001075001,A,Longport borough voting district 1,Longport borough voting district 1,00,G5240,N,1023482,3009176,+39.3113371,-074.5269565
34,001,040005,34001040005,A,Egg Harbor township voting district 5,Egg Harbor township voting district 5,00,G5240,N,4506298,288267,+39.3544160,-074.5897132
34,001,115001,34001115001,A,Weymouth township voting district 1,Weymouth township voting district 1,00,G5240,N,23913663,5820,+39.4126967,-074.8167910
34,001,020002,34001020002,A,Buena borough voting district 2,Buena borough voting district 2,00,G5240,N,11923431,1134,+39.5346881,-074.9379633
34,001,060006,34001060006,A,Hamilton township voting district 6,Hamilton township voting district 6,00,G5240,N,78858346,1891232,+39.5438126,-074.7867440
34,001,090101,34001090101,P,Northfield city ward 1 voting district 1,Northfield city ward 1 voting district 1,00,G5240,S,1040881,0,+39.3597987,-074.5509029
34,001,095104,34001095104,A,Pleasantville city ward 1 voting district 4,Pleasantville city ward 1 voting district 4,00,G5240,N,1482990,0,+39.3992092,-074.5275070
34,001,065006,34001065006,A,Hammonton town voting district 6,Hammonton town voting district 6,00,G5240,N,1872162,0,+39.6434875,-074.8113279
34,001,080002,34001080002,A,Margate City city voting district 2,Margate City city voting district 2,00,G5240,N,1012090,0,+39.3321598,-074.5030040
34,001,042102,34001042102,A,Egg Harbor City city ward 1 voting district 2,Egg Harbor City city ward 1 voting district 2,00,G5240,N,389719,0,+39.5336473,-074.6476626
34,001,110001,34001110001,P,Ventnor City city voting district 1,Ventnor City city voting district 1,00,G5240,S,711612,1238843,+39.3391506,-074.4723875
34,001,040018,34001040018,A,Egg Harbor township voting district 18,Egg Harbor township voting district 18,00,G5240,N,11865045,1250664,+39.3401993,-074.6528915
34,001,060012,34001060012,A,Hamilton township voting district 12,Hamilton township voting district 12,00,G5240,N,34913220,764277,+39.4997124,-074.7378616
34,001,090204,34001090204,P,Northfield city ward 2 voting district 4,Northfield city ward 2 voting district 4,00,G5240,S,1124003,0,+39.3816458,-074.5523679
34,001,095204,34001095204,P,Pleasantville city ward 2 voting district 4,Pleasantville city ward 2 voting district 4,00,G5240,S,1833708,3998709,+39.3665045,-074.5137053
34,001,005102,34001005102,A,Absecon city ward 1 voting district 2,Absecon city ward 1 voting district 2,00,G5240,N,1002308,0,+39.4366344,-074.4938851
34,001,010601,34001010601,A,Atlantic City city ward 6 voting district 1,Atlantic City city ward 6 voting district 1,00,G5240,N,301532,324331,+39.3474601,-074.4545262
34,001,090203,34001090203,P,Northfield city ward 2 voting district 3,Northfield city ward 2 voting district 3,00,G5240,S,2604628,89557,+39.3745535,-074.5659620
34,001,110003,34001110003,A,Ventnor City city voting district 3,Ventnor City city voting district 3,00,G5240,N,1834883,1550762,+39.3414104,-074.4939190
34,001,110004,34001110004,A,Ventnor City city voting district 4,Ventnor City city voting district 4,00,G5240,N,481537,34910,+39.3450805,-074.4814810
34,001,010401,34001010401,P,Atlantic City city ward 4 voting district 1,Atlantic City city ward 4 voting district 1,00,G5240,S,286142,107667,+39.3594185,-074.4458170
34,001,090201,34001090201,A,Northfield city ward 2 voting district 1,Northfield city ward 2 voting district 1,00,G5240,N,631230,0,+39.3654593,-074.5594342
34,001,070203,34001070203,A,Linwood city ward 2 voting district 3,Linwood city ward 2 voting district 3,00,G5240,N,1495320,179233,+39.3435708,-074.5740764
34,001,100101,34001100101,A,Port Republic city ward 1 voting district 1,Port Republic city ward 1 voting district 1,00,G5240,N,5754031,418684,+39.5132060,-074.4998026
34,001,040015,34001040015,A,Egg Harbor township voting district 15,Egg Harbor township voting district 15,00,G5240,N,2238378,0,+39.4220932,-074.5783418
34,001,095203,34001095203,P,Pleasantville city ward 2 voting district 3,Pleasantville city ward 2 voting district 3,00,G5240,S,1113984,0,+39.3856694,-074.5330274
34,001,040019,34001040019,A,Egg Harbor township voting district 19,Egg Harbor township voting district 19,00,G5240,N,7771212,16795,+39.3962872,-074.6256466
34,001,015101,34001015101,A,Brigantine city ward 1 voting district 1,Brigantine city ward 1 voting district 1,00,G5240,N,7346534,6826375,+39.4315636,-074.3614174
34,001,010404,34001010404,P,Atlantic City city ward 4 voting district 4,Atlantic City city ward 4 voting district 4,00,G5240,S,207520,202113,+39.3519949,-074.4431190
34,001,060004,34001060004,A,Hamilton township voting district 4,Hamilton township voting district 4,00,G5240,N,855361,4422,+39.4586307,-074.6566774
34,001,055005,34001055005,A,Galloway township voting district 5,Galloway township voting district 5,00,G5240,N,2113551,0,+39.4737098,-074.5635098
34,001,055016,34001055016,A,Galloway township voting district 16,Galloway township voting district 16,00,G5240,N,1884218,0,+39.4699049,-074.5495070
34,001,040006,34001040006,A,Egg Harbor township voting district 6,Egg Harbor township voting district 6,00,G5240,N,3556980,0,+39.3578790,-074.6020360
34,001,010103,34001010103,A,Atlantic City city ward 1 voting district 3,Atlantic City city ward 1 voting district 3,00,G5240,N,732020,317635,+39.3620935,-074.4160620
34,001,055003,34001055003,P,Galloway township voting district 3,Galloway township voting district 3,00,G5240,S,4763345,0,+39.4607852,-074.5081304
34,001,065007,34001065007,A,Hammonton town voting district 7,Hammonton town voting district 7,00,G5240,N,2307426,0,+39.6402136,-074.7855306
34,001,055014,34001055014,A,Galloway township voting district 14,Galloway township voting district 14,00,G5240,N,5109144,33739,+39.4850770,-074.4808114
34,001,095103,34001095103,A,Pleasantville city ward 1 voting district 3,Pleasantville city ward 1 voting district 3,00,G5240,N,4335331,26434,+39.3943120,-074.5030813
34,001,010603,34001010603,A,Atlantic City city ward 6 voting district 3,Atlantic City city ward 6 voting district 3,00,G5240,N,192466,366121,+39.3457246,-074.4581720
34,001,020001,34001020001,A,Buena borough voting district 1,Buena borough voting district 1,00,G5240,N,7689963,2159,+39.5145929,-074.9597882
34,001,070102,34001070102,A,Linwood city ward 1 voting district 2,Linwood city ward 1 voting district 2,00,G5240,N,1514565,317249,+39.3483116,-074.5673747
